"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
14,"Recording_47","Process_20",1646111455,"5","Click UI element in window","Hyperlink 'Contacts' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Contacts\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -8 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","16","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
15,"Recording_47","Process_20",1646111460,"10","Press button in window","Button 'Create Contact' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Create Contact\\'']\n""]","17","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
16,"Recording_47","Process_20",1646111470,"7","Click UI element in window","Text 'Advertisement' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Text \\'Advertisement\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: -13 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]","18","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
17,"Recording_47","Process_20",1646111477,"9","Populate text field in window","Edit in Pane 'New Tab - Google Chrome - Person 1'; Text:'Surname'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit'] Text: 'Surname' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","19","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
18,"Recording_47","Process_20",1646111486,"4","Populate text field in window","Edit 2 in Pane 'New Tab - Google Chrome - Person 1'; Text:'Rupal'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit 2'] Text: 'Rupal' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","20","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
19,"Recording_47","Process_20",1646111490,"25","Click UI element in window","Edit 3 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit 3'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 23 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","21","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
20,"Recording_47","Process_20",1646111515,"3","Click UI element in window","Button 'New Account' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'New Account\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 20 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","22","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
21,"Recording_47","Process_20",1646111518,"5","Click UI element in window","Data Item in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Data Item'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 90 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","23","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
22,"Recording_47","Process_20",1646111523,"2","Populate text field in window","Edit 4 in Pane 'New Tab - Google Chrome - Person 1'; Text:'Rupal Surname'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit 4'] Text: 'Rupal Surname' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","24","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
23,"Recording_47","Process_20",1646111525,"10","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","25","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
24,"Recording_47","Process_20",1646111535,"23","Click UI element in window","Data Item 2 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Data Item 2'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 1 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","26","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
25,"Recording_47","Process_20",1646111558,"7","Click UI element in window","Tab Item 'New Employee Details.xlsx' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'New Employee Details.xlsx\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 35 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","27","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
26,"Recording_47","Process_20",1646111565,"10","Click UI element in window","Image in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 407 OffsetY: 68 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","29","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
27,"Recording_47","Process_20",1646111575,"8","Click UI element in window","Tab Item 'Create Contact - Zoho CRM' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Create Contact - Zoho CRM\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 33 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","30","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
28,"Recording_47","Process_20",1646111583,"7","Populate text field in window","Edit 5 in Pane 'New Tab - Google Chrome - Person 1'; Text:'9898956324'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit 5'] Text: '9898956324' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","31","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
29,"Recording_47","Process_20",1646111590,"20","Click UI element in window","Edit 5 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit 5'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -13 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","32","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
30,"Recording_47","Process_20",1646111610,"7","Click UI element in window","Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 60 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","33","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
31,"Recording_47","Process_20",1646111617,"11","Click UI element in window","Image in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 634 OffsetY: 65 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","35","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
32,"Recording_47","Process_20",1646111628,"7","Click UI element in window","Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -392 OffsetY: 15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","36","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
33,"Recording_47","Process_20",1646111635,"25","Populate text field in window","Edit 6 in Pane 'New Tab - Google Chrome - Person 1'; Text:'Email@Domain'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit 6'] Text: 'Email@Domain' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","37","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
34,"Recording_47","Process_20",1646111660,"","Press button in window","Button 'Save' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Save\\'']\n""]","","Add the new customer from spreadsheet","Event_231","teams/excelonlinebusiness/dynamicscrmonline",""
