"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
10,"Recording_22","Process_3",1645431052,"2","Click UI element in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 175 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","12","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
11,"Recording_22","Process_3",1645431054,"1","Populate text field in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'weather.com'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'weather.com' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","13","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
12,"Recording_22","Process_3",1645431055,"9","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","14","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
13,"Recording_22","Process_3",1645431064,"6","Populate text field in window","Edit 'Search City or Postcode' in Pane 'New Tab - Google Chrome - Name'; Text:'Banglore'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Search City or Postcode\\''] Text: 'Banglore' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","15","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
14,"Recording_22","Process_3",1645431070,"5","Click UI element in window","Group 'Saved Locations' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Group \\'Saved Locations\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -32 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","16","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
15,"Recording_22","Process_3",1645431075,"6","Click UI element in window","Hyperlink '10 Day' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'10 Day\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","17","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
16,"Recording_22","Process_3",1645431081,"5","Press button in window","Button 'Mon 28 87°  ...  1% Wind E 11 mph' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Mon 28 87°  ...  1% Wind E 11 mph\\'']\n""]","18","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
17,"Recording_22","Process_3",1645431086,"8","Drag and drop UI element in window","Image 'Sunny' in Text '87°' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -4 MouseDownOffsetX: 4 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDrag: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'87°\\''] MouseUpOffsetY: -1 MouseUpOffsetX: 5 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Image \\'Sunny\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","19","Verify the weather condition for desired demo date ","Event_103","sendmail/conversionservice/msnweather","msnweather"
18,"Recording_22","Process_3",1645431094,"3","Press button in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]","20","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
19,"Recording_22","Process_3",1645431097,"4","Click UI element in window","Hyperlink 'Gmail' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Gmail\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","21","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
20,"Recording_22","Process_3",1645431101,"4","Press button in window","Button 'Compose' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Compose\\'']\n""]","22","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
21,"Recording_22","Process_3",1645431105,"3","Click UI element in window","Edit 'Subject' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Subject\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]","23","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
22,"Recording_22","Process_3",1645431108,"8","Send keys","TextToSend:'kru'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'kru'\n""]","24","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
23,"Recording_22","Process_3",1645431116,"1","Click UI element in window","Text 'Email@Domain' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 20 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","25","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
24,"Recording_22","Process_3",1645431117,"14","Click UI element in window","Text 'S e n t f r o  ...  M T o : s u n s h a' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'S e n t f r o  ...  M T o : s u n s h a\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]","26","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
25,"Recording_22","Process_3",1645431131,"5","Populate text field in window","Edit 'Subject' in Pane 'New Tab - Google Chrome - Name'; Text:'Meeting Invite for project demo on 28th February'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Subject\\''] Text: 'Meeting Invite for project demo on 28th February' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","27","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
26,"Recording_22","Process_3",1645431136,"3","Select menu option in window","Menu Item 'Attach files' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Menu Item \\'Attach files\\'']\n""]","28","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
27,"Recording_22","Process_3",1645431139,"2","Click UI element in window","Edit 'Name' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 10 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","29","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
28,"Recording_22","Process_3",1645431141,"5","Press button in window","Button 'Open' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Open\\'']\n""]","30","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
29,"Recording_22","Process_3",1645431146,"1","Populate text field in window","Edit 'Message Body' in Pane 'New Tab - Google Chrome - Name'; Text:'Hello,'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Message Body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","31","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
30,"Recording_22","Process_3",1645431147,"25","Send keys","TextToSend:'{Return}{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}{Return}'\n""]","33","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
31,"Recording_22","Process_3",1645431172,"5","Populate text field in window","Edit 'Message Body' in Pane 'New Tab - Google Chrome - Name'; Text:'''Hello,Please join us for the project demo on 28th february at Banglore office.'''","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Message Body\\''] Text: '''Hello,\n"", '\n', '\n', ""Please join us for the project demo on 28th february\xa0at Banglore office.''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","34","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
32,"Recording_22","Process_3",1645431177,"","Press button in window","Button 'Send ‪(Ctrl-Enter)‬' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Send \u202a(Ctrl-Enter)\u202c\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']","","Share the invitation mail by attaching final brochure","Event_104","sendmail/conversionservice/msnweather","sendmail"
