"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
10,"Recording_29","Process_7","2022-02-22T03:49:21",11,"Select tab in window","Tab Item 'OneDrive' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft 365 admin center - Home and 1 more page - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectTab Tab: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Tab Item \\'OneDrive\\'']\n""]",12,"Open the cloud storage tab from the user's profile","Event_135","Office365users/googlecalendar/onedrive","onedrive"
11,"Recording_29","Process_7","2022-02-22T03:49:32",12,"Press button in window","Button 'Create link to files' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft 365 admin center - Home and 1 more page - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Button \\'Create link to files\\'']\n""]",13,"Open the cloud storage tab from the user's profile","Event_135","Office365users/googlecalendar/onedrive","onedrive"
12,"Recording_29","Process_7","2022-02-22T03:49:44",11,"Click UI element in window","Hyperlink ' ... rosoft_com' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft 365 admin center - Home and 1 more page - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Hyperlink \\' ... rosoft_com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 49 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",14,"Open the cloud storage tab from the user's profile","Event_135","Office365users/googlecalendar/onedrive","onedrive"
13,"Recording_29","Process_7","2022-02-22T03:49:55",13,"Click UI element in window","Hyperlink 'Notebooks' in Window 'My files -  ...  - Microsoft​ Edge'","msedge","My files - OneDrive and 2 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'My files -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Notebooks\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 18 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",15,"To share the meeting agenda, copy the link","Event_136","Office365users/googlecalendar/onedrive","onedrive"
14,"Recording_29","Process_7","2022-02-22T03:50:08",11,"Click UI element in window","Hyperlink 'Agenda.docx' in Window 'Notebooks -  ...  - Microsoft​ Edge'","msedge","Notebooks - OneDrive and 2 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Notebooks -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Agenda.docx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -26 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",16,"To share the meeting agenda, copy the link","Event_136","Office365users/googlecalendar/onedrive","onedrive"
15,"Recording_29","Process_7","2022-02-22T03:50:19",5,"Press button in window","Button 'Share' in Window 'Agenda.docx  ...  - Microsoft​ Edge'","msedge","Agenda.docx and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Agenda.docx  ...  - Microsoft\u200b Edge\\'']['Button \\'Share\\'']\n""]",17,"To share the meeting agenda, copy the link","Event_136","Office365users/googlecalendar/onedrive","onedrive"
16,"Recording_29","Process_7","2022-02-22T03:50:24",5,"Press button in window","Button 'Copy' in Window 'Agenda.docx  ...  - Microsoft​ Edge'","msedge","Agenda.docx and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Agenda.docx  ...  - Microsoft\u200b Edge\\'']['Button \\'Copy\\'']\n""]",18,"To share the meeting agenda, copy the link","Event_136","Office365users/googlecalendar/onedrive","onedrive"
17,"Recording_29","Process_7","2022-02-22T03:50:29",7,"Press button in window","Button 'Copy' 2 in Window 'Agenda.docx  ...  - Microsoft​ Edge'","msedge","Agenda.docx and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Agenda.docx  ...  - Microsoft\u200b Edge\\'']['Button \\'Copy\\' 2']\n""]",19,"To share the meeting agenda, copy the link","Event_136","Office365users/googlecalendar/onedrive","onedrive"
18,"Recording_29","Process_7","2022-02-22T03:50:36",11,"Press button in window","Outlook 2013 - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Outlook 2013 - 1 running window']\n""]",20,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
19,"Recording_29","Process_7","2022-02-22T03:50:47",4,"Press button in window","Button 'Calendar' in Window 'Inbox - Email@Domain - Outlook'","OUTLOOK","Inbox - Email@Domain - Outlook","[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Button \\'Calendar\\'']\n""]",21,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
20,"Recording_29","Process_7","2022-02-22T03:50:51",9,"Press button in window","Button 'Calendar' in Window 'Inbox - Email@Domain - Outlook'","OUTLOOK","Inbox - Email@Domain - Outlook","[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Button \\'Calendar\\'']\n""]",22,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
21,"Recording_29","Process_7","2022-02-22T03:51:00",4,"Click UI element in window","List 'Month View,  ...  6, 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook'","OUTLOOK","Calendar - Email@Domain - Outlook","[""UIAutomation.Click Element: appmask['Window \\'Calendar - Email@Domain - Outlook\\'']['List \\'Month View,  ...  6, 2022 12:00am\\''] ClickType: UIAutomation.ClickType.RightClick OffsetX: 29 OffsetY: -76 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",23,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
22,"Recording_29","Process_7","2022-02-22T03:51:04",37,"Select menu option in window","Menu Item 'New Meeting Request' in Window 'Calendar - Email@Domain - Outlook'","OUTLOOK","Calendar - Email@Domain - Outlook","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Calendar - Email@Domain - Outlook\\'']['Menu Item \\'New Meeting Request\\'']\n""]",26,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
23,"Recording_29","Process_7","2022-02-22T03:51:41",1,"Click UI element in window","Document 'Subject' in Window 'Untitled - Meeting  '","OUTLOOK","Untitled - Meeting  ","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Meeting  \\'']['Document \\'Subject\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 37 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",27,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
24,"Recording_29","Process_7","2022-02-22T03:51:42",24,"Send keys","TextToSend:'meeting invitation'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'meeting{Space}invitation'\n""]",28,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
25,"Recording_29","Process_7","2022-02-22T03:52:06",2,"Click UI element in window","Pane 'AfxWndW' in Window 'Untitled - Meeting  '","OUTLOOK","Untitled - Meeting  ","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Meeting  \\'']['Pane \\'AfxWndW\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",29,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
26,"Recording_29","Process_7","2022-02-22T03:52:08",1,"Click UI element in window","Pane 'Afx:800:0:6:0'","OUTLOOK","","[""UIAutomation.Click Element: appmask['Pane \\'Afx:800:0:6:0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: -17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",30,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
27,"Recording_29","Process_7","2022-02-22T03:52:09",2,"Click UI element in window","Pane 'AfxWndW' in Window 'meeting invitation - Meeting  '","OUTLOOK","meeting invitation - Meeting  ","[""UIAutomation.Click Element: appmask['Window \\'meeting invitation - Meeting  \\'']['Pane \\'AfxWndW\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",31,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
28,"Recording_29","Process_7","2022-02-22T03:52:11",2,"Click UI element in window","Pane 'Afx:800:0:6:0'","OUTLOOK","","[""UIAutomation.Click Element: appmask['Pane \\'Afx:800:0:6:0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -30 OffsetY: -18 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",32,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
29,"Recording_29","Process_7","2022-02-22T03:52:13",1,"Click UI element in window","Window 'Untitled - Meeting  '","OUTLOOK","Untitled - Meeting  ","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Meeting  \\'']['Document \\'Untitled Message [Compatibility Mode]\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 60 OffsetY: 44 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",33,"Set a meeting request in calender","Event_137","Office365users/googlecalendar/onedrive","Googlecalendar"
30,"Recording_29","Process_7","2022-02-22T03:52:14",19,"Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]",35,"Share meeting invite along with agenda link","Event_138","Office365users/googlecalendar/onedrive","Googlecalendar"
31,"Recording_29","Process_7","2022-02-22T03:52:33",4,"Send keys","TextToSend:'sunsh'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'sunsh'\n""]",36,"Share meeting invite along with agenda link","Event_138","Office365users/googlecalendar/onedrive","Googlecalendar"
32,"Recording_29","Process_7","2022-02-22T03:52:37",4,"Click UI element in window","Text 'Email@Domain' in Window 'meeting invitation - Meeting  '","OUTLOOK","meeting invitation - Meeting  ","[""UIAutomation.Click Element: appmask['Window \\'meeting invitation - Meeting  \\'']['Text \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",37,"Share meeting invite along with agenda link","Event_138","Office365users/googlecalendar/onedrive","Googlecalendar"
33,"Recording_29","Process_7","2022-02-22T03:52:41",NA,"Press button in window","Button 'Send' in Window 'meeting invitation - Meeting  '","OUTLOOK","meeting invitation - Meeting  ","[""UIAutomation.PressButton Button: appmask['Window \\'meeting invitation - Meeting  \\'']['Button \\'Send\\'']\n""]",NA,"Share meeting invite along with agenda link","Event_138","Office365users/googlecalendar/onedrive","Googlecalendar"
