"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
10,"Recording_96","Process_37",1645071746,"12","Click UI element in window","Hyperlink 'OneDrive' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","12","Login to cloud storage","Event_448","excelonlinebusiness/wordonlinebusiness",""
11,"Recording_96","Process_37",1645071758,"10","Select menu option in window","Menu Item 'New' in Window 'My files - OneDrive — Mozilla Firefox'","firefox","My files - OneDrive — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'My files - OneDrive — Mozilla Firefox\\'']['Menu Item \\'New\\'']\n""]","13","Create a report document","Event_449","excelonlinebusiness/wordonlinebusiness",""
12,"Recording_96","Process_37",1645071768,"10","Select menu option in window","MenuItem: New in Window 'My files - OneDrive — Mozilla Firefox'","firefox","My files - OneDrive — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'My files - OneDrive — Mozilla Firefox\\'']['MenuItem: New']\n""]","14","Create a report document","Event_449","excelonlinebusiness/wordonlinebusiness",""
13,"Recording_96","Process_37",1645071778,"7","Select tab in window","Window 'Document.docx — Mozilla Firefox'","firefox","Document.docx — Mozilla Firefox","[""UIAutomation.SelectTab Tab: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Tab Item \\'Performancde Data_January\\'22_.xlsx\\'']\n""]","15","Create a report document","Event_449","excelonlinebusiness/wordonlinebusiness",""
14,"Recording_96","Process_37",1645071785,"0","Drag and drop UI element in window","UI Custom in Window 'Performancde  ...  — Mozilla Firefox'","firefox","Performancde Data_January'22_.xlsx — Mozilla Firefox","[""UIAutomation.DragAndDropElement MouseDownOffsetY: 10 MouseDownOffsetX: 16 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.TopLeft ControlToDrag: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom'] MouseUpOffsetY: -88 MouseUpOffsetX: 250 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.TopLeft ControlToDropOver: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({C})'\n""]","16","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
15,"Recording_96","Process_37",1645071785,"4","Send keys","TextToSend:'{LControlKey}({C})'","","","[""UIAutomation.DragAndDropElement MouseDownOffsetY: 10 MouseDownOffsetX: 16 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.TopLeft ControlToDrag: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom'] MouseUpOffsetY: -88 MouseUpOffsetX: 250 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.TopLeft ControlToDropOver: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({C})'\n""]","17","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
16,"Recording_96","Process_37",1645071789,"2","Select tab in window","Tab Item 'Document.docx' in Window 'Performancde  ...  — Mozilla Firefox'","firefox","Performancde Data_January'22_.xlsx — Mozilla Firefox","[""UIAutomation.SelectTab Tab: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['Tab Item \\'Document.docx\\'']\n""]","18","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
17,"Recording_96","Process_37",1645071791,"1","Click UI element in window","UI Custom in Window 'Document.docx — Mozilla Firefox'","firefox","Document.docx — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","19","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
18,"Recording_96","Process_37",1645071792,"7","Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]","20","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
19,"Recording_96","Process_37",1645071799,"2","Select tab in window","Window 'Document.docx — Mozilla Firefox'","firefox","Document.docx — Mozilla Firefox","[""UIAutomation.SelectTab Tab: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Tab Item \\'Performancde Data_January\\'22_.xlsx\\'']\n""]","21","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
20,"Recording_96","Process_37",1645071801,"2","Click UI element in window","UI Custom 2 in Window 'Performancde  ...  — Mozilla Firefox'","firefox","Performancde Data_January'22_.xlsx — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 111 OffsetY: 52 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","22","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
21,"Recording_96","Process_37",1645071803,"0","Click UI element in window","UI Custom 2 in Window 'Performancde  ...  — Mozilla Firefox'","firefox","Performancde Data_January'22_.xlsx — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom 2'] ClickType: UIAutomation.ClickType.RightClick OffsetX: 111 OffsetY: 52 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}()'\n""]","23","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
22,"Recording_96","Process_37",1645071803,"5","Send keys","TextToSend:'{LControlKey}()'","","","[""UIAutomation.Click Element: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['UI Custom 2'] ClickType: UIAutomation.ClickType.RightClick OffsetX: 111 OffsetY: 52 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}()'\n""]","24","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
23,"Recording_96","Process_37",1645071808,"6","Click UI element in window","Pane in Window 'Mozilla Firefox'","firefox","Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Mozilla Firefox\\'']['Pane'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -156 OffsetY: 93 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","25","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
24,"Recording_96","Process_37",1645071814,"4","Select tab in window","Tab Item 'Document.docx' in Window 'Performancde  ...  — Mozilla Firefox'","firefox","Performancde Data_January'22_.xlsx — Mozilla Firefox","[""UIAutomation.SelectTab Tab: appmask['Window \\'Performancde  ...  — Mozilla Firefox\\'']['Tab Item \\'Document.docx\\'']\n""]","26","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
25,"Recording_96","Process_37",1645071818,"0","Click UI element in window","UI Custom 'Document Contents' in Window 'Document.docx — Mozilla Firefox'","firefox","Document.docx — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['UI Custom \\'Document Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 410 OffsetY: -54 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n"", '# End of autogenerated actions using the desktop recorder\n']","27","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
26,"Recording_96","Process_37",1645071818,"","Send keys","TextToSend:'{LControlKey}({V})'","","","[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['UI Custom \\'Document Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 410 OffsetY: -54 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n"", '# End of autogenerated actions using the desktop recorder\n']","","Copy the data and chart from speadsheet to document","Event_450","excelonlinebusiness/wordonlinebusiness",""
